Time,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
10.61952,2.003979,2.299527,5.02184,0.02919455,-0.07400674,-0.0830725,0.9933628
10.63049,2.00427,2.299634,5.021986,0.02876774,-0.07315022,-0.08410483,0.9933519
10.64169,2.004702,2.299675,5.022113,0.02821777,-0.07222483,-0.08497547,0.9933612
10.65327,2.00508,2.299824,5.022236,0.02770752,-0.07129902,-0.08584479,0.9933677
10.664,2.005403,2.299877,5.022328,0.02735955,-0.0704951,-0.08671065,0.9933596
10.67518,2.005747,2.299862,5.02233,0.02692245,-0.06961191,-0.08761264,0.9933546
10.68632,2.006054,2.299932,5.022435,0.02661693,-0.06857255,-0.08851598,0.9933551
10.69748,2.006495,2.299907,5.022499,0.0264741,-0.06738412,-0.08932923,0.9933674
10.70857,2.006806,2.29993,5.022622,0.02644683,-0.06596377,-0.08999288,0.9934036
10.71933,2.007225,2.299882,5.022738,0.0265092,-0.06426957,-0.09049122,0.9934677
10.73039,2.00771,2.299798,5.022895,0.02664796,-0.06244293,-0.09095734,0.9935379
10.74168,2.00826,2.299726,5.023008,0.02679526,-0.06055602,-0.09091844,0.9936543
10.75319,2.008885,2.299663,5.023153,0.02696506,-0.05859536,-0.09078169,0.9937797
10.76392,2.009547,2.299619,5.023323,0.02699544,-0.05657694,-0.09044835,0.9939263
10.77495,2.010264,2.299636,5.023464,0.02709214,-0.05448174,-0.08991408,0.9940891
10.78655,2.010933,2.299674,5.023721,0.02719172,-0.05241817,-0.08950931,0.9942339
10.79749,2.011653,2.299626,5.023926,0.02743214,-0.05026025,-0.08908317,0.994377
10.80832,2.012476,2.299527,5.024107,0.02781653,-0.04787087,-0.08865703,0.9945223
10.81984,2.013289,2.299377,5.024341,0.02829752,-0.04545602,-0.08842868,0.9946424
10.83043,2.01411,2.299208,5.024607,0.02878272,-0.04288694,-0.0882433,0.994759
10.8416,2.014963,2.299014,5.024838,0.02952957,-0.04012889,-0.08833134,0.9948443
10.85288,2.015607,2.298915,5.025281,0.03004014,-0.03723487,-0.08841115,0.9949346
10.86379,2.016624,2.298599,5.025422,0.03070841,-0.03416306,-0.08866256,0.9950019
10.87562,2.017397,2.298317,5.025548,0.03259924,-0.03143716,-0.08962631,0.9949453
10.88618,2.018322,2.298081,5.025826,0.0322755,-0.02868956,-0.09016665,0.9949901
10.89739,2.018963,2.297787,5.025987,0.03365308,-0.02582195,-0.09177303,0.994876
10.90855,2.019591,2.297667,5.026172,0.03474541,-0.02323958,-0.09266014,0.99482
10.91949,2.019823,2.297502,5.026406,0.0357789,-0.02050591,-0.09353472,0.9947616
10.93042,2.019823,2.297591,5.026505,0.03679764,-0.01788041,-0.09383727,0.9947466
10.94153,2.019571,2.297802,5.026758,0.03678415,-0.01724887,-0.0937976,0.9947621
10.95296,2.019504,2.297902,5.026989,0.03640904,-0.01709545,-0.09225117,0.9949231
10.96394,2.019284,2.298037,5.027189,0.0357585,-0.01743183,-0.09043859,0.9951073
10.97473,2.019225,2.298099,5.027497,0.03472337,-0.01849309,-0.08709755,0.9954227
10.98616,2.018972,2.298233,5.027887,0.03337327,-0.01934463,-0.08212552,0.9958752
10.99753,2.018599,2.298461,5.028366,0.03229978,-0.02007976,-0.07793918,0.9962325
11.00874,2.018181,2.298651,5.028785,0.03120046,-0.02110872,-0.07259338,0.99665
11.01932,2.017884,2.298749,5.029329,0.0301259,-0.02262235,-0.06867393,0.9969276
11.0303,2.017672,2.298636,5.030174,0.02918633,-0.02583316,-0.06457765,0.9971512
11.0415,2.017147,2.298877,5.030942,0.02814316,-0.02826396,-0.06032959,0.9973813
11.0525,2.016968,2.299098,5.031623,0.02513386,-0.03085843,-0.05605716,0.9976341
11.06368,2.016227,2.299865,5.032565,0.02202582,-0.03348866,-0.05232198,0.9978256
11.07481,2.015416,2.300968,5.033173,0.01917897,-0.03603002,-0.04825841,0.9980006
11.08597,2.014734,2.302297,5.034264,0.01404844,-0.03877923,-0.04343966,0.9982043
11.09718,2.014095,2.304113,5.035467,0.007636958,-0.04294088,-0.03798912,0.9983259
11.10818,2.013418,2.306171,5.036431,0.001183696,-0.04741922,-0.03279739,0.9983358
11.11942,2.012629,2.30858,5.037287,-0.007731294,-0.05273262,-0.02660007,0.9982245
11.1305,2.011541,2.311433,5.037894,-0.01527038,-0.05923432,-0.02259612,0.9978716
11.14144,2.010281,2.314355,5.038389,-0.02393363,-0.06620562,-0.0197667,0.9973231
11.15266,2.009003,2.317514,5.038907,-0.03197697,-0.07259354,-0.01677101,0.9967078
11.16362,2.00784,2.320704,5.039325,-0.04008943,-0.07855514,-0.01591004,0.9959763
11.17486,2.006782,2.323874,5.039753,-0.04755014,-0.08199403,-0.01423275,0.9953961
11.18588,2.005899,2.326998,5.040338,-0.05511219,-0.08553448,-0.01287033,0.9947265
11.19732,2.005131,2.330091,5.040929,-0.06346505,-0.08852917,-0.009591292,0.9940034
11.20833,2.004503,2.33307,5.041348,-0.07108122,-0.09085751,-0.005202757,0.9933103
11.21943,2.003798,2.33604,5.041839,-0.07845996,-0.09301156,-0.0009123106,0.9925684
11.23104,2.003072,2.339225,5.042172,-0.08439861,-0.09478164,0.002410779,0.9919111
11.2419,2.002332,2.342379,5.042361,-0.08886985,-0.09579921,0.00524511,0.9914117
11.25236,2.001631,2.345474,5.042558,-0.09406552,-0.09684673,0.00885392,0.9908047
11.26371,2.000978,2.348688,5.042676,-0.09986055,-0.09819272,0.01253724,0.9900651
11.27462,2.000073,2.351912,5.043107,-0.1057507,-0.09901792,0.01475782,0.9893404
11.28597,1.999096,2.355337,5.043486,-0.111248,-0.0997012,0.0155293,0.9886569
11.29719,1.99789,2.358951,5.043901,-0.117194,-0.1002138,0.01540744,0.9879197
11.30828,1.996978,2.362441,5.044244,-0.1231103,-0.100644,0.01546583,0.9871552
11.31956,1.995974,2.366222,5.044707,-0.1297609,-0.1007736,0.01598131,0.9862816
11.33019,1.994631,2.370641,5.045536,-0.1362268,-0.1002733,0.01654336,0.9854511
11.34138,1.993266,2.375089,5.046044,-0.1431159,-0.09923571,0.01686906,0.9845738
11.35255,1.991938,2.379801,5.046699,-0.1500203,-0.09790757,0.01673537,0.9836808
11.36344,1.990259,2.384661,5.047202,-0.1568592,-0.09615481,0.0164912,0.9827907
11.37487,1.988751,2.389775,5.047909,-0.1641545,-0.09431279,0.01638666,0.9817789
11.38577,1.986673,2.395166,5.04874,-0.170424,-0.09328043,0.0149401,0.9808319
11.39713,1.984706,2.400654,5.04938,-0.1768162,-0.09119025,0.01418315,0.9799078
11.40814,1.982001,2.406517,5.050218,-0.1814566,-0.08889508,0.01228818,0.9792958
11.41944,1.979729,2.412064,5.050834,-0.1841727,-0.08648202,0.01015064,0.9790293
11.43041,1.977146,2.4182,5.051435,-0.1869456,-0.08515665,0.007584758,0.9786431
11.44119,1.97484,2.423433,5.052585,-0.1937169,-0.0833407,0.007975116,0.9774787
11.45231,1.972106,2.42906,5.053434,-0.1965801,-0.07884026,0.006593443,0.9772906
11.46335,1.969569,2.434193,5.054605,-0.199918,-0.0753864,0.005511597,0.9768927
11.47465,1.967034,2.43948,5.056282,-0.2022982,-0.07059386,0.004194707,0.9767673
11.48569,1.96452,2.444483,5.058082,-0.2053148,-0.06776822,0.00335066,0.9763412
11.4968,1.962028,2.449327,5.059912,-0.207686,-0.0639343,0.002655305,0.9761003
11.50813,1.959309,2.454138,5.062144,-0.2078371,-0.05823404,0.002646126,0.9764249
11.51917,1.956474,2.458908,5.064457,-0.2073916,-0.05256197,0.002084143,0.9768427
11.5303,1.95346,2.463453,5.067073,-0.2060709,-0.04613739,0.001634695,0.9774475
11.54156,1.950714,2.46752,5.069926,-0.2037994,-0.03951198,0.0008658692,0.9782146
11.55224,1.947635,2.471734,5.073022,-0.2008696,-0.03333861,0.0005955771,0.9790504
11.56373,1.944219,2.475944,5.076237,-0.1980882,-0.02774325,-4.634261E-06,0.9797915
11.57491,1.940889,2.479625,5.079968,-0.1940432,-0.02274683,-0.0006240681,0.980729
11.58544,1.937319,2.483234,5.084068,-0.189745,-0.01775688,-0.001636788,0.9816715
11.5967,1.933594,2.486406,5.088548,-0.1853034,-0.01358601,-0.003187768,0.9825823
11.60782,1.929596,2.489446,5.093581,-0.179719,-0.008215904,-0.003602907,0.9836771
11.61898,1.925743,2.491911,5.098809,-0.1737828,-0.004235655,-0.004384413,0.9847652
11.63,1.921791,2.494109,5.104508,-0.1676789,-2.598763E-05,-0.004272055,0.9858325
11.64115,1.917826,2.495771,5.110168,-0.1606588,0.004329205,-0.004073042,0.9869921
11.65273,1.913781,2.497005,5.116526,-0.1543705,0.006552428,-0.003963143,0.9879833
11.66322,1.909783,2.498159,5.1228,-0.1481888,0.00929594,-0.003739849,0.9889083
11.67446,1.905653,2.498934,5.129756,-0.1425134,0.01200786,-0.003438029,0.989714
11.68583,1.901095,2.499207,5.136913,-0.1373308,0.01502329,-0.003283259,0.9904059
11.69717,1.896742,2.499231,5.144539,-0.1321838,0.0186232,-0.002828326,0.9910462
11.70791,1.892,2.498395,5.152315,-0.1268546,0.02175927,-0.00197402,0.9916807
11.71907,1.887371,2.497317,5.160547,-0.1215092,0.02485457,-0.0007179901,0.9922788
11.73034,1.882754,2.495899,5.168499,-0.116394,0.02735606,0.0003674142,0.9928262
11.74112,1.878261,2.494392,5.176938,-0.1117278,0.03017253,0.00102431,0.9932802
11.75245,1.873521,2.491982,5.185758,-0.1078458,0.03403172,0.001743209,0.9935836
11.76351,1.868404,2.489145,5.194726,-0.1041468,0.03865743,0.002353344,0.9938076
11.77431,1.863761,2.486507,5.203564,-0.1011657,0.04426613,0.002653245,0.9938807
11.78552,1.859054,2.482625,5.212455,-0.09913512,0.04968101,0.003602628,0.9938265
11.79706,1.854489,2.478832,5.221908,-0.09796771,0.05439711,0.004992694,0.9936893
11.80782,1.850124,2.474819,5.230815,-0.0967121,0.05931875,0.005841643,0.993526
11.81884,1.84592,2.470822,5.240053,-0.096517,0.06527996,0.006660566,0.993166
11.83014,1.840922,2.465832,5.249657,-0.09676586,0.07161957,0.006806869,0.9927037
11.84126,1.835895,2.460549,5.259324,-0.09766211,0.07753563,0.007225234,0.9921684
11.85237,1.831569,2.455575,5.268912,-0.0982775,0.08292824,0.007199734,0.9916716
11.8642,1.826926,2.449929,5.278734,-0.0991722,0.08824423,0.008209627,0.9911157
11.87431,1.822584,2.444536,5.288318,-0.1000445,0.0937905,0.008285504,0.990518
11.88642,1.81809,2.438807,5.297875,-0.1015391,0.09942508,0.00810416,0.9898176
11.89672,1.813939,2.432368,5.306845,-0.1033708,0.1040608,0.007685043,0.9891546
11.90801,1.809535,2.42618,5.316321,-0.1051509,0.1077721,0.007030372,0.9885743
11.91901,1.805334,2.419389,5.32538,-0.1069396,0.1115146,0.005987074,0.9879739
11.92989,1.80147,2.419602,5.339996,-0.1141144,0.1155987,0.003942836,0.9867114
11.94096,1.796222,2.412722,5.349081,-0.1159673,0.1187665,0.002420161,0.9861239
11.95222,1.792445,2.405387,5.357526,-0.1180093,0.121542,0.00117502,0.9855455
11.96322,1.788675,2.398507,5.366251,-0.1186088,0.1247867,0.0001278371,0.9850687
11.97447,1.784266,2.391076,5.373884,-0.1192803,0.1279367,-0.0003773309,0.9845833
11.9853,1.780947,2.383842,5.381685,-0.1205324,0.1306543,-0.001082696,0.9840733
11.99663,1.777538,2.375902,5.388755,-0.1211242,0.1334771,-0.001077291,0.9836217
12.00779,1.774453,2.368061,5.395508,-0.1216138,0.1354232,-0.000823196,0.9832955
12.01883,1.771337,2.360546,5.402326,0.1216468,-0.137702,4.711375E-05,-0.9829752
12.02976,1.768484,2.352864,5.4089,0.1214866,-0.1421509,0.0007652864,-0.9823612
12.04085,1.766084,2.345685,5.415266,0.1221116,-0.1427619,0.001884371,-0.9821936
12.05204,1.763522,2.338351,5.421316,0.1219726,-0.1426349,0.004182283,-0.9822223
12.06303,1.76104,2.331456,5.427037,0.1189456,-0.1419245,0.007160354,-0.9826791
12.07435,1.758666,2.324381,5.433101,0.1179716,-0.1434445,0.01011472,-0.9825498
12.08547,1.756395,2.317537,5.438451,0.1159396,-0.1465407,0.01227314,-0.9823102
12.09663,1.754411,2.311082,5.44355,0.1117809,-0.1483935,0.01406797,-0.9824899
12.10775,1.752742,2.304609,5.448694,0.1078281,-0.149902,0.01647525,-0.9826652
12.11872,1.750974,2.298203,5.453537,0.1038093,-0.1489751,0.01813401,-0.9832096
12.13001,1.749209,2.291894,5.458079,0.09941615,-0.1482091,0.0193624,-0.9837559
12.14079,1.747157,2.285323,5.462631,0.09550256,-0.1486535,0.02059785,-0.9840513
12.1522,1.744928,2.278831,5.466588,0.09175975,-0.1488185,0.02237683,-0.9843436
12.16338,1.742893,2.272187,5.470061,0.0881809,-0.1482576,0.02452777,-0.9847042
12.17464,1.740744,2.265599,5.473024,0.08549562,-0.1463673,0.02621038,-0.9851803
12.18564,1.738749,2.258949,5.476016,0.08325796,-0.1415946,0.02762266,-0.9860305
12.19701,1.736286,2.252672,5.478549,-0.08073389,0.1358886,-0.02948484,0.9869888
12.20759,1.733734,2.246238,5.481066,-0.07902148,0.1300707,-0.03114928,0.9878598
12.21881,1.731263,2.239894,5.483346,-0.07781724,0.1242941,-0.03196146,0.9886728
12.22962,1.728656,2.233688,5.485332,-0.07591663,0.1196857,-0.03171935,0.9893968
12.24104,1.72802,2.222281,5.483958,-0.07367763,0.1159814,-0.03213603,0.9899936
12.25193,1.725581,2.216164,5.485415,-0.07202256,0.1127697,-0.03153569,0.9905056
12.26309,1.723342,2.210471,5.487425,-0.07057746,0.1086405,-0.03070393,0.991097
12.27444,1.7209,2.204717,5.48877,-0.07043301,0.1022404,-0.02894307,0.9918409
12.28554,1.718301,2.198872,5.489937,-0.06817762,0.09737086,-0.0302643,0.9924489
12.29686,1.715941,2.193341,5.491285,-0.06606943,0.09251347,-0.03043135,0.9930509
12.30859,1.713702,2.188281,5.492229,-0.06418721,0.08843231,-0.028681,0.9935981
12.31885,1.711318,2.182412,5.492846,-0.06118747,0.08428767,-0.02757561,0.9941787
12.32988,1.70924,2.177216,5.493283,-0.05751368,0.07950738,-0.02562604,0.9948438
12.34105,1.708037,2.169122,5.491205,-0.05440088,0.07430655,-0.02254845,0.9954952
12.35204,1.705837,2.163903,5.49145,-0.05045205,0.0690845,-0.01906121,0.9961519
12.36285,1.703661,2.158334,5.491388,-0.04648472,0.06474438,-0.01468506,0.9967105
12.37415,1.70171,2.153511,5.491571,-0.04313651,0.06080803,-0.009862351,0.9971682
12.38526,1.699683,2.148161,5.491593,-0.03977416,0.05735728,-0.005481089,0.997546
12.39681,1.697866,2.143767,5.491843,-0.03496576,0.05473053,-0.001800394,0.9978872
12.40765,1.695713,2.138841,5.492088,-0.03117847,0.05126879,0.002707014,0.9981944
12.41873,1.694527,2.134081,5.492124,-0.02876565,0.04669043,0.007933201,0.9984636
12.42981,1.693305,2.129445,5.492346,-0.02609039,0.04224268,0.01332302,0.9986778
12.44095,1.692418,2.124813,5.492547,-0.02357354,0.0385879,0.0190001,0.9987965
12.45187,1.69172,2.120667,5.493186,-0.02172488,0.03472644,0.0261909,0.9988174
12.46287,1.691191,2.116136,5.493632,-0.01833269,0.03130725,0.03257502,0.9988106
12.4741,1.691057,2.111572,5.494143,-0.01461018,0.02881882,0.03919325,0.9987091
12.48527,1.690949,2.107042,5.494896,-0.01092014,0.0267733,0.04697973,0.9984773
12.49626,1.69124,2.102685,5.495533,-0.007218254,0.02481046,0.05561955,0.9981176
12.50757,1.691725,2.098108,5.496003,-0.002888354,0.02295253,0.06419112,0.9976695
12.51863,1.692252,2.093417,5.49643,0.001284992,0.02096206,0.07302914,0.9971087
12.52989,1.693062,2.088928,5.497052,0.005786246,0.01922926,0.08129708,0.9964876
12.54078,1.693955,2.084181,5.497578,0.01015981,0.01865488,0.08945095,0.9957647
12.55178,1.694738,2.079734,5.498474,0.01393345,0.01934609,0.09702024,0.9949968
12.56311,1.691318,2.083294,5.502089,0.03386449,0.04136127,0.05742401,0.9969178
12.57409,1.695972,2.07478,5.501408,-0.00733961,0.02173263,0.08851092,0.995811
12.58516,1.698092,2.074355,5.502186,0.01659947,0.03221619,0.08975489,0.9953043
12.59666,1.699898,2.071146,5.501424,0.009689216,0.03016439,0.09662044,0.994817
12.60773,1.698701,2.073913,5.502989,-0.001570674,0.03476861,0.08110029,0.996098
12.61856,1.700325,2.075812,5.502419,-0.005033644,0.02740902,0.0710677,0.9970822
12.62964,1.700178,2.076267,5.501713,-0.006333299,0.02818251,0.07022055,0.9971132
12.6409,1.69999,2.075726,5.500805,0.005239954,0.02875406,0.06932484,0.9971659
12.65181,1.699159,2.076899,5.500837,0.008577978,0.03328243,0.0687355,0.9970428
12.66282,1.699265,2.076471,5.501704,0.006167423,0.03321171,0.06593493,0.997252
12.67414,1.698867,2.075663,5.501957,0.006761625,0.03030995,0.05846291,0.9978065
12.68501,1.698951,2.074581,5.502273,0.008055804,0.02891153,0.05167849,0.9982127
12.69655,1.698972,2.073532,5.502175,0.00782278,0.0285902,0.04688734,0.9984604
12.70727,1.699437,2.072476,5.501953,0.008511806,0.02892375,0.0409957,0.9987043
12.71856,1.699933,2.071412,5.501549,0.008620298,0.03037411,0.03186573,0.9989934
12.72953,1.700678,2.073296,5.501726,0.01078786,0.03152859,0.02331412,0.9991727
12.7411,1.70188,2.074113,5.501953,0.01271033,0.03230903,0.02016625,0.9991936
12.75185,1.70307,2.073887,5.501899,0.01295601,0.03349307,0.01833761,0.9991867
12.76264,1.704144,2.074283,5.501976,0.01308174,0.03267685,0.01885688,0.9992025
12.77444,1.704837,2.073903,5.502269,0.01020351,0.03332341,0.01694882,0.9992489
12.78503,1.704832,2.074023,5.502623,0.01129016,0.03469789,0.01541666,0.9992151
12.79634,1.705282,2.073816,5.502553,0.01208044,0.03407833,0.01384029,0.9992504
12.80757,1.70629,2.07202,5.500644,0.01293352,0.03470051,0.01357766,0.9992219
12.81878,1.705777,2.072663,5.500869,0.01254182,0.0361574,0.01442137,0.9991633
12.82938,1.705602,2.07297,5.500838,0.01191407,0.0355511,0.01578641,0.9991722
12.84087,1.705368,2.072469,5.500083,0.0121696,0.03590646,0.01645124,0.9991456
12.8522,1.704728,2.072154,5.499976,0.01237798,0.03599507,0.01665189,0.9991366
12.86273,1.70444,2.072029,5.499466,0.01290996,0.03582254,0.01729785,0.9991251
12.87399,1.704077,2.071566,5.498982,0.01179591,0.03600219,0.01755022,0.999128
12.88529,1.703836,2.071868,5.498788,0.01113537,0.03650919,0.01980946,0.9990749
12.89629,1.703639,2.071904,5.498408,0.00963142,0.03722447,0.02126884,0.9990342
12.90768,1.703678,2.072104,5.498367,0.009438989,0.03768361,0.02292568,0.9989821
12.91858,1.703897,2.072169,5.498137,0.008867892,0.03816387,0.02353445,0.998955
12.92947,1.704017,2.072027,5.497947,0.008178648,0.03822157,0.0237322,0.998954
12.9406,1.704282,2.072033,5.497957,0.008057167,0.03771871,0.02297647,0.9989917
12.95209,1.704454,2.071891,5.497893,0.007673486,0.03715846,0.02178281,0.9990425
12.96307,1.704649,2.071924,5.497957,0.007725249,0.03681791,0.02145961,0.9990617
12.97385,1.704828,2.071739,5.497966,0.007999689,0.03662992,0.02059366,0.9990847
12.98514,1.705005,2.071686,5.498207,0.008519903,0.03645501,0.02031226,0.9990926
12.99607,1.705085,2.071732,5.498383,0.009246038,0.0365307,0.01991928,0.9990913
13.00753,1.705072,2.071801,5.498475,0.009684773,0.03629583,0.01969164,0.9991001
13.01832,1.704993,2.071728,5.498683,0.01007933,0.03639638,0.0193833,0.9990986
13.02934,1.704953,2.071813,5.498795,0.01084703,0.03671747,0.01924382,0.9990815
13.04113,1.704857,2.071861,5.498899,0.01121901,0.03718323,0.01932767,0.9990586
13.05158,1.704733,2.071933,5.498973,0.01117372,0.03762904,0.01962001,0.9990367
13.06281,1.704652,2.071912,5.498906,0.01143942,0.03796557,0.01992374,0.9990149
13.07429,1.704531,2.071925,5.498884,0.01096478,0.03800881,0.02013113,0.9990144
13.08512,1.704455,2.071921,5.498815,0.010723,0.03784409,0.02004074,0.9990251
13.09624,1.70442,2.07196,5.498669,0.01045861,0.03769162,0.02007683,0.999033
13.10727,1.70443,2.071954,5.498503,0.009786041,0.03743711,0.02022204,0.9990464
13.11827,1.704535,2.072011,5.498351,0.009283384,0.03762671,0.02084489,0.9990314
13.12927,1.704652,2.072036,5.498269,0.008730025,0.03772441,0.02096557,0.9990301
13.14043,1.70477,2.07205,5.498226,0.008302137,0.03751966,0.02090681,0.9990426
13.15168,1.704839,2.072018,5.498147,0.008211788,0.0373469,0.02064219,0.9990554
13.16276,1.704781,2.072098,5.498177,0.0080963,0.0370169,0.02056007,0.9990703
13.17378,1.704765,2.072089,5.498269,0.008316754,0.03681487,0.02057591,0.9990757
13.18526,1.7047,2.072094,5.498314,0.008750742,0.03685281,0.02061809,0.9990697
13.19601,1.704634,2.072012,5.49843,0.009018743,0.03696629,0.02045858,0.9990664
13.20724,1.704596,2.072014,5.498552,0.009564926,0.03718427,0.02038007,0.9990548
13.21847,1.704576,2.072029,5.498688,0.009997494,0.03746042,0.02029463,0.999042
13.22939,1.70454,2.072054,5.498769,0.01017893,0.03757614,0.02017117,0.9990383
13.24082,1.704543,2.072013,5.498828,0.01039464,0.0377416,0.020022,0.9990329
13.25188,1.704532,2.072024,5.498868,0.01030837,0.03771079,0.02010332,0.9990333
13.26312,1.704532,2.071939,5.498779,0.01025686,0.03762332,0.02021027,0.999035
13.27382,1.704529,2.071919,5.49871,0.01008288,0.03761846,0.02038868,0.9990332
13.285,1.704495,2.071945,5.49865,0.009637924,0.03742638,0.0205144,0.9990423
13.29687,1.704601,2.071955,5.498448,0.009280717,0.03732499,0.02050948,0.9990496
13.30731,1.70464,2.071953,5.498374,0.009028362,0.03720266,0.0205761,0.9990551
13.31818,1.704671,2.071979,5.498266,0.008645117,0.03709459,0.02064373,0.9990612
13.32926,1.704701,2.071971,5.498218,0.008433761,0.03719229,0.02070737,0.9990579
13.34046,1.704722,2.072041,5.498209,0.008307384,0.03718144,0.02058659,0.9990619
13.35144,1.704734,2.072036,5.498204,0.008242402,0.03717521,0.02048958,0.9990647
13.36255,1.704706,2.072049,5.498276,0.008386849,0.03721738,0.02044008,0.9990629
13.37408,1.704677,2.07202,5.498267,0.008475434,0.0372926,0.02045892,0.999059
13.38489,1.704628,2.072015,5.498347,0.008718896,0.03743473,0.02052363,0.9990503
13.39628,1.704584,2.072057,5.498435,0.009065911,0.03751045,0.02045525,0.9990457
13.40741,1.704526,2.072008,5.498538,0.008956254,0.03750986,0.02041782,0.9990475
13.41831,1.704502,2.072033,5.498615,0.00922803,0.03749257,0.02055128,0.9990429
13.42918,1.704495,2.072032,5.49858,0.00927963,0.03749737,0.02048557,0.9990437
13.44042,1.704531,2.072069,5.49855,0.009379871,0.0373801,0.02054162,0.999046
13.45161,1.70453,2.072089,5.498529,0.009245593,0.0373759,0.02057083,0.9990467
13.46255,1.704563,2.072057,5.498474,0.009130593,0.03738764,0.02050842,0.9990487
13.47377,1.704597,2.072106,5.498433,0.009024832,0.03738329,0.02056476,0.9990486
13.48502,1.704638,2.07198,5.498355,0.008682854,0.03726512,0.02058314,0.9990557
13.49582,1.704647,2.071992,5.498331,0.008453773,0.03719869,0.0205568,0.9990607
13.50708,1.704627,2.071989,5.498285,0.008274546,0.03714049,0.02063518,0.9990627
13.51841,1.704603,2.071964,5.498241,0.008193985,0.03709298,0.02067624,0.9990643
13.52922,1.704604,2.07197,5.498258,0.008068511,0.03714284,0.02076867,0.9990616
13.5404,1.704612,2.071945,5.498233,0.008079865,0.0371812,0.02075635,0.9990603
13.55157,1.704627,2.071967,5.498248,0.00804363,0.03725591,0.0207316,0.9990583
13.56263,1.704598,2.071939,5.498261,0.008043055,0.03744504,0.02066882,0.9990525
13.57371,1.704585,2.071977,5.498297,0.008269622,0.03744051,0.02068345,0.9990506
13.58468,1.704572,2.071932,5.498302,0.008302269,0.03743625,0.02070629,0.99905
13.5958,1.704603,2.071978,5.498286,0.008374074,0.03747714,0.02070557,0.9990479
13.60718,1.704605,2.071991,5.498337,0.008491658,0.03735569,0.02070356,0.9990515
13.61821,1.704611,2.072015,5.498432,0.008505507,0.03727585,0.02069372,0.9990546
13.6293,1.704642,2.072014,5.498471,0.008396698,0.0372605,0.02073169,0.9990553
13.64071,1.704624,2.071949,5.498477,0.008437293,0.03715637,0.02068153,0.9990598
13.65133,1.704655,2.071914,5.49843,0.008350158,0.03715849,0.02072826,0.9990594
13.66245,1.704648,2.071929,5.498403,0.008217933,0.03717911,0.02071796,0.99906
13.67403,1.704675,2.07191,5.49831,0.008116554,0.03708476,0.02073995,0.9990639
13.68486,1.704678,2.071924,5.498303,-0.0007319208,-0.353788,0.02219291,0.9350621
13.69624,1.704719,2.071935,5.498218,-0.0007696431,-0.3537489,0.02207525,0.9350796
13.70732,1.704736,2.071919,5.498192,-0.0009410102,-0.3536418,0.02209349,0.9351195
13.71841,1.704705,2.071923,5.498158,-0.0009586504,-0.3536645,0.02202107,0.9351127
13.72923,1.704702,2.071944,5.498146,-0.0009955503,-0.3537117,0.02209932,0.9350929
13.74072,1.704623,2.071951,5.498106,-0.0009621046,-0.3536243,0.02223893,0.9351227
13.75183,1.704628,2.071877,5.498071,-0.001076911,-0.3536186,0.02216301,0.9351265
13.76405,1.704538,2.071887,5.498047,-0.0009594858,-0.3536554,0.0222508,0.9351107
13.77437,1.704507,2.071872,5.498086,-0.000992517,-0.3536272,0.02225881,0.9351211
13.78566,1.704476,2.071879,5.4981,-0.0009231428,-0.3536071,0.02232916,0.9351271
13.797,1.704538,2.071902,5.498173,-0.0009785295,-0.3536788,0.02223836,0.9351021
13.80695,1.704535,2.071892,5.498183,-0.001017631,-0.3536935,0.02225072,0.9350963
13.81805,1.704616,2.071892,5.498175,-0.0009749709,-0.3538031,0.02228669,0.9350539
13.82999,1.704636,2.071875,5.498178,-0.001104623,-0.3537722,0.02216265,0.9350684
13.84088,1.704663,2.071839,5.498169,-0.001197365,-0.3538157,0.02208864,0.9350536
13.85285,1.704725,2.071835,5.498221,-0.001203039,-0.3538285,0.02204999,0.9350497
13.86294,1.704705,2.071867,5.498252,-0.001292688,-0.3538286,0.02201078,0.9350504
13.87349,1.704738,2.071908,5.498288,-0.001312167,-0.3538212,0.02203311,0.9350527
13.88461,1.704694,2.071928,5.498221,-0.001316566,-0.3537904,0.02201233,0.9350649
13.89594,1.704649,2.071918,5.498245,-0.001534715,-0.3538031,0.02197149,0.9350607
13.90752,1.704636,2.071914,5.498238,-0.001584475,-0.3537792,0.02207601,0.9350671
13.91809,1.704596,2.071883,5.498258,-0.001596207,-0.35377,0.0220544,0.9350711
13.92917,1.704598,2.071936,5.498211,-0.001602977,-0.3537257,0.02209579,0.9350869
13.94129,1.704604,2.071919,5.498169,-0.001558012,-0.3537821,0.02210752,0.9350654
13.95149,1.704554,2.071916,5.498197,-0.001616706,-0.3537819,0.02205277,0.9350666
13.9626,1.704587,2.071892,5.49816,-0.001640455,-0.3537717,0.02202537,0.9350711
13.97354,1.704598,2.071874,5.498163,-0.001575136,-0.3537644,0.02197991,0.935075
13.98468,1.704629,2.071879,5.498179,-0.001611088,-0.3538462,0.02193229,0.9350451
13.99628,1.704711,2.071889,5.498226,-0.001597964,-0.3538674,0.0218792,0.9350384
14.0076,1.704691,2.071846,5.498217,-0.001600252,-0.3538484,0.02190398,0.935045
14.01846,1.704741,2.071904,5.4982,-0.001608238,-0.3538681,0.0218516,0.9350388
14.02929,1.704821,2.071811,5.498203,-0.00166288,-0.3539713,0.021708,0.9350029
